Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:15,07h 40m,602.0,27 Seats available,"4.6
382",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,08:00,08h 05m,527.0,23 Seats available,"4.6
608",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,557.0,15 Seats available,"4.6
587",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
UPSRTC - TAJ0009,Pink Express AC Seater 2+2,16:30,22:04,05h 34m,760.0,41 Seats available,"3.6
19",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - AWD0081,Pink Express AC Seater 2+2,18:00,23:59,05h 59m,760.0,40 Seats available,"2.3
14",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - BRH0355,Ordinary Non AC Seater 2+3,18:15,01:30,07h 15m,531.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - CBG0033,Ordinary Non AC Seater 2+3,18:30,02:15,07h 45m,429.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - TAJ0055,Janrath AC Seater 2+2,19:01,00:53,05h 52m,760.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - AWD0010,Janrath AC Seater 2+2,20:00,02:13,06h 13m,760.0,36 Seats available,"2.8
6",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - AGF0008,Rajdhani Non AC Seater 2+3,20:00,02:00,06h 00m,527.0,51 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - AGF0067,Ordinary Non AC Seater 2+3,20:01,02:00,05h 59m,527.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - MTH0003,Rajdhani Non AC Seater 2+3,20:30,01:35,05h 05m,527.0,51 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - CBG0014,Pink Express AC Seater 2+2,21:00,03:00,06h 00m,760.0,41 Seats available,"3.3
3",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - ALI0333,Janrath AC Seater 2+2,21:00,02:45,05h 45m,760.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - MTH0022,Ordinary Non AC Seater 2+3,22:00,03:30,05h 30m,527.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - AWD0024,Pink Express AC Seater 2+2,22:00,04:13,06h 13m,760.0,41 Seats available,"3.0
16",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - AWD0199,Pink Express AC Seater 2+2,22:30,04:00,05h 30m,760.0,41 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,23:00,04:30,05h 30m,527.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,891.0,23 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:50,04h 20m,855.0,13 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Fouji travels,Bharat Benz A/C Seater / Sleeper (2+2),23:00,03:30,04h 30m,999.0,12 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:30,01:50,04h 20m,903.0,12 Seats available,"4.2
13",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),22:00,02:05,04h 05m,750.0,7 Seats available,"4.7
2",https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
UPSRTC - JNP0234,Ordinary Non AC Seater 2+3,16:32,01:45,09h 13m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - STD0022,Janrath AC Seater 2+2,17:00,01:20,08h 20m,698.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0240,Ordinary Non AC Seater 2+3,17:28,02:40,09h 12m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0148,Ordinary Non AC Seater 2+3,17:30,01:30,08h 00m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,01:30,07h 00m,480.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0138,Ordinary Non AC Seater 2+3,18:31,02:30,07h 59m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,01:45,06h 45m,480.0,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,480.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0115,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0141,Ordinary Non AC Seater 2+3,19:39,03:40,08h 01m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0142,Ordinary Non AC Seater 2+3,19:59,04:00,08h 01m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00,03:00,07h 00m,480.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CBG0042,Shatabdi AC Seater 2+2,20:00,02:30,06h 30m,698.0,37 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,03:00,06h 40m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - CNT0089,Ordinary Non AC Seater 2+3,20:29,04:30,08h 01m,480.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,399.0,22 Seats available,"4.7
323",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,381.0,20 Seats available,"3.4
415",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,450.0,8 Seats available,"1.9
164",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
NueGo,Electric A/C Seater (2+2),16:25,21:30,05h 05m,538.0,1 Seat available,"4.2
138",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),17:25,23:15,05h 50m,284.0,25 Seats available,"4.1
119",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,Bharat Benz A/C Sleeper (2+1),17:30,21:50,04h 20m,334.82,18 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),18:25,23:30,05h 05m,284.0,20 Seats available,"3.7
110",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),19:30,00:45,05h 15m,675.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,Bharat Benz A/C Sleeper (2+1),20:00,00:25,04h 25m,296.43,6 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:02,22:55,03h 53m,600.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),20:10,00:15,04h 05m,334.82,9 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),20:25,01:50,05h 25m,284.0,28 Seats available,"4.0
84",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:50,04h 20m,465.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,449.0,26 Seats available,"4.6
277",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,799.0,14 Seats available,"4.4
44",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),16:15,01:21,09h 06m,799.0,22 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),16:15,01:21,09h 06m,799.0,22 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,381.0,24 Seats available,"3.9
444",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Yolo Bus,A/C Sleeper (2+1),22:15,05:49,07h 34m,499.0,16 Seats available,"3.9
176",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Sethi Yatra Company,A/C Seater / Sleeper (2+1),16:05,23:50,07h 45m,462.0,12 Seats available,"3.1
19",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,23:45,06h 45m,647.0,13 Seats available,"3.7
46",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),18:30,00:15,05h 45m,799.0,21 Seats available,"3.8
22",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Khajuraho Travels,AC Sleeper (2+1),18:00,23:46,05h 46m,1096.0,17 Seats available,"3.9
7",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - MDD0009,Janrath AC Seater 2+2,16:15,20:15,04h 00m,382.0,36 Seats available,"3.4
13",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0037,Ordinary Non AC Seater 2+3,16:30,19:30,03h 00m,298.0,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0015,Janrath AC Seater 2+2,17:15,21:15,04h 00m,382.0,36 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0021,Janrath AC Seater 2+2,18:15,22:15,04h 00m,382.0,36 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - MDD0064,Janrath AC Seater 2+2,19:15,23:15,04h 00m,382.0,34 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - SRG0227,Ordinary Non AC Seater 2+3,22:29,02:40,04h 11m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - BLP0012,Ordinary Non AC Seater 2+3,23:35,04:40,05h 05m,275.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,23:35,03:00,03h 25m,262.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,23:50,04:00,04h 10m,293.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - HPR0710,Janrath AC Seater 2+3,23:58,03:32,03h 34m,333.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - HPR0050,Janrath AC Seater 2+3,23:59,03:59,04h 00m,333.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),16:55,21:30,04h 35m,382.0,17 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
FlixBus,AC Seater (2+2),17:55,20:15,02h 20m,436.61,18 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,359.0,22 Seats available,"4.4
47",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,600.0,21 Seats available,"3.7
17",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,01:50,03h 50m,554.0,13 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
UPSRTC - JHD0047,Janrath AC Seater 2+3,20:00,01:10,05h 10m,477.0,44 Seats available,"1.3
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0033,Ordinary Non AC Seater 2+3,22:15,03:45,05h 30m,381.0,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - AWD0119,Janrath AC Seater 2+3,22:30,03:50,05h 20m,477.0,48 Seats available,"2.9
23",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0019,Ordinary Non AC Seater 2+3,22:55,04:30,05h 35m,381.0,52 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0021,Ordinary Non AC Seater 2+3,23:35,04:30,04h 55m,381.0,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,23:59,05:15,05h 16m,381.0,52 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Kamla Kalpana Travels,Non A/C Seater / Sleeper (2+1),16:00,22:00,06h 00m,750.0,21 Seats available,"3.6
2",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,800.0,20 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,18:30,23:50,05h 20m,800.0,34 Seats available,"3.0
2",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,900.0,21 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),20:00,00:57,04h 57m,799.0,18 Seats available,"4.5
18",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - SJP0284,Ordinary Non AC Seater 2+3,16:20,23:40,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,05:56,12h 52m,580.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,01:10,07h 40m,762.0,35 Seats available,"3.3
2",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - SJP0290,Ordinary Non AC Seater 2+3,18:00,01:20,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,01:58,07h 57m,564.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,02:22,08h 20m,564.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,03:40,09h 10m,789.0,36 Seats available,"3.3
3",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - SJP0609,Ordinary Non AC Seater 2+3,18:31,02:34,08h 03m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,02:45,08h 14m,564.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,04:37,09h 35m,564.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,04:55,09h 53m,580.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,19:29,04:12,08h 43m,580.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - SJP0202,Ordinary Non AC Seater 2+3,19:40,03:01,07h 21m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,05:00,09h 15m,580.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
UPSRTC - SJP0206,Ordinary Non AC Seater 2+3,19:47,03:07,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),21:15,05:35,08h 20m,799.0,25 Seats available,"4.6
88",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:15,05:35,08h 20m,799.0,25 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:55,07h 10m,799.0,18 Seats available,"4.7
87",https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:55,07h 10m,799.0,18 Seats available,4.7,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,03:45,05h 45m,649.0,21 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:30,22:00,06h 30m,570.0,7 Seats available,"4.7
2",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,03:44,06h 14m,600.0,11 Seats available,"4.2
65",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
FlixBus,Bharat Benz A/C Sleeper (2+1),20:30,02:40,06h 10m,1002.68,11 Seats available,"4.3
22",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),20:30,02:15,05h 45m,599.0,18 Seats available,"4.0
5",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Anshi Raj Shree Travels,A/C Seater/Sleeper (2+1),16:15,21:30,05h 15m,799.0,16 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,01:05,06h 05m,711.0,23 Seats available,"4.0
1",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,00:20,06h 20m,701.0,14 Seats available,"4.5
18",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),17:15,23:55,06h 40m,799.0,33 Seats available,"4.3
2",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:00,22:00,06h 00m,1099.0,7 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,409.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - BND0029,Ordinary Non AC Seater 2+3,18:30,01:40,07h 10m,409.0,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - LDR0133,Ordinary Non AC Seater 2+3,19:00,02:08,07h 08m,409.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - LDR0136,Ordinary Non AC Seater 2+3,20:00,03:10,07h 10m,409.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - VKS0005,Janrath AC Seater 2+3,20:00,04:00,08h 00m,506.0,48 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,05:00,06h 15m,402.0,52 Seats available,"3.3
3",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06:01,06h 58m,589.0,36 Seats available,"3.1
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
